message_id,topic,device_dt,temp_device,temp_hive,temp,humidity_hive,humidity,pressure,co2,light_intensity,version,ab_bin1,ab_bin2,ab_bin3,ab_bin4,ab_bin5,ab_bin6,ab_bin7,ab_bin8,ab_bin9,ab_bin10,gb_bin1,gb_bin2,gb_bin3,gb_bin4,gb_bin5
0006410189D59539E9F8011317F80002,v001/c00004/d001,2025-10-12T20:37:37+0000,53.3,29.0,14.5,60.7,94.2,1030.4,7963,0,0013,113,238,141,98,124,70,50,55,52,74,137083,32889,13444,8014,5521
0006410189D64957E9F8011317F80004,v001/c00004/d001,2025-10-12T21:07:22+0000,53.3,28.9,14.5,61.3,94.0,1030.4,8305,0,0013,160,116,130,102,122,109,103,110,104,110,134676,32310,13308,7924,5469
0006410189D884F6E9F8011317F80006,v001/c00004/d001,2025-10-12T21:37:22+0000,53.3,29.1,14.4,62.2,93.9,1030.4,9706,0,0013,166,175,191,150,126,113,81,91,110,106,131017,31561,13183,7829,5402
0006410189DA1B56E9F8011317F80008,v001/c00004/d001,2025-10-12T22:07:22+0000,53.3,29.0,14.4,60.1,93.8,1030.4,6764,0,0013,144,127,146,106,129,97,64,64,79,96,138433,33017,13530,8033,5487
0006410189DBB1A5E9F8011317F8000A,v001/c00004/d001,2025-10-12T22:37:22+0000,53.3,28.7,14.2,61.3,93.7,1030.5,5610,0,0013,132,81,138,78,98,77,53,71,109,67,138319,33173,13608,8076,5533
0006410189DD47E2E9F8011317F8000C,v001/c00004/d001,2025-10-12T23:07:22+0000,53.3,28.6,14.2,61.7,93.8,1030.4,10243,0,0013,116,113,145,79,132,91,41,49,83,82,136750,32609,13495,8045,5487
0006410189DEDE65E9F8011317F8000E,v001/c00004/d001,2025-10-12T23:37:22+0000,53.3,28.6,14.0,61.4,94.3,1030.2,9024,0,0013,208,187,167,109,167,207,69,78,96,71,139347,33330,13626,8094,5527
0006410189E0744AE9F8011317F80010,v001/c00004/d001,2025-10-13T00:07:22+0000,53.3,28.9,14.0,61.2,94.6,1029.9,7053,0,0013,77,150,134,107,106,83,84,112,116,91,140977,33436,13723,8138,5545
0006410189E20AA0E9F8011317F80012,v001/c00004/d001,2025-10-13T00:37:22+0000,53.3,28.7,14.0,59.2,94.7,1029.9,7846,0,0013,181,292,150,243,175,124,85,100,125,65,148940,35132,14223,8351,5616
0006410189E3A0C4E9F8011317F80014,v001/c00004/d001,2025-10-13T01:07:22+0000,53.3,28.6,13.9,60.7,94.6,1029.9,9257,0,0013,127,133,101,112,150,77,73,63,100,69,145098,34249,13978,8260,5598
0006410189E5371CE9F8011317F80016,v001/c00004/d001,2025-10-13T01:37:22+0000,53.3,28.3,13.8,61.7,94.7,1029.8,7866,0,0013,156,212,140,162,149,91,95,130,128,124,143739,34056,13978,8279,5610
0006410189E6CD55E9F8011317F80018,v001/c00004/d001,2025-10-13T02:07:22+0000,53.3,28.2,13.8,62.9,95.1,1029.7,10293,0,0013,231,237,202,178,135,86,91,69,90,89,140507,33489,13741,8202,5556
0006410189E86383E9F8011317F8001A,v001/c00004/d001,2025-10-13T02:37:22+0000,53.3,28.4,13.8,62.2,95.3,1029.5,7069,0,0013,217,155,151,101,114,97,67,86,99,71,142525,33837,13868,8234,5586
0006410189E9F9CEE9F8011317F8001C,v001/c00004/d001,2025-10-13T03:07:22+0000,53.3,28.5,13.9,61.4,95.3,1029.5,6404,0,0013,166,199,169,154,153,126,99,124,111,102,143984,34194,13960,8318,5622
0006410189EB8FFEE9F8011317F8001E,v001/c00004/d001,2025-10-13T03:37:22+0000,53.3,28.2,13.8,61.6,95.3,1029.6,7613,0,0013,325,243,166,187,149,111,102,83,84,109,144725,34305,14015,8279,5604
000641019DAF4EB8DE4E07C08C850002,v001/c00001/d001,2025-10-12T19:14:07+0000,53.3,22.6,14.7,63.4,100.0,1032.4,4126,0,0013,601,247,85,105,86,69,70,58,57,53,189380,40069,15945,10965,10557
000641019DBCF2C6DE4E07C08C850004,v001/c00001/d001,2025-10-12T19:44:07+0000,53.3,22.5,14.7,63.5,100.0,1032.4,3294,0,0013,585,198,7,1,0,0,0,0,0,0,165967,36052,14716,10237,9843
000641019DCE6494DE4E07C08C850006,v001/c00001/d001,2025-10-12T20:14:07+0000,53.3,22.3,14.8,64.6,100.0,1032.3,3957,0,0013,311,160,33,33,32,28,25,20,26,23,159209,35002,14404,10013,9600
000641019DCE6FB9DE4E07C08C850008,v001/c00001/d001,2025-10-12T20:44:07+0000,53.3,22.4,14.8,63.8,100.0,1032.3,2028,0,0013,402,217,259,153,164,98,60,50,70,92,161348,35207,14503,10070,9618
000641019DCE7D79DE4E07C08C85000A,v001/c00001/d001,2025-10-12T21:14:07+0000,53.3,22.5,14.7,65.0,100.0,1032.2,4692,0,0013,424,183,108,97,121,54,58,46,50,87,157715,34458,14296,9965,9487
000641019DCE899EDE4E07C08C85000C,v001/c00001/d001,2025-10-12T21:44:07+0000,53.3,22.4,14.7,64.4,100.0,1032.1,3694,0,0013,543,246,78,71,98,101,72,35,50,48,158309,34742,14335,9993,9470
000641019DCE9486DE4E07C08C85000E,v001/c00001/d001,2025-10-12T22:14:07+0000,53.3,22.5,14.5,63.3,100.0,1032.1,3753,0,0013,192,118,33,36,25,23,36,20,37,28,160424,35090,14404,10041,9470
000641019DCEA185DE4E07C08C850010,v001/c00001/d001,2025-10-12T22:44:07+0000,53.3,22.5,14.3,62.9,100.0,1032,2701,0,0013,231,160,142,115,110,84,73,64,60,88,164505,35746,14594,10148,9496
000641019DCEAC8CDE4E07C08C850012,v001/c00001/d001,2025-10-12T23:14:07+0000,53.3,22.5,14.3,62.8,100.0,1032,2635,0,0013,256,105,195,104,144,191,153,154,132,102,167122,36332,14768,10257,9583
000641019DCEB7E3DE4E07C08C850014,v001/c00001/d001,2025-10-12T23:44:07+0000,53.3,22.4,14.2,63.6,100.0,1031.9,4897,0,0013,388,145,68,83,56,46,70,25,29,31,166460,36083,14789,10247,9600
000641019DCEC41ADE4E07C08C850016,v001/c00001/d001,2025-10-13T00:14:07+0000,53.3,22.4,13.9,63.3,100.0,1031.6,2906,0,0013,211,120,100,124,206,94,69,57,90,50,168630,36427,14925,10338,9635
000641019DCECF84DE4E07C08C850018,v001/c00001/d001,2025-10-13T00:44:07+0000,53.3,22.6,13.7,61.5,100.0,1031.5,2455,0,0013,292,193,187,222,208,131,117,47,46,83,173682,37299,15140,10369,9734
000641019DD1EADDDE4E07C08C85001A,v001/c00001/d001,2025-10-13T01:14:07+0000,53.3,22.6,13.5,62.9,100.0,1031.5,4586,0,0013,263,102,32,29,24,31,30,23,26,23,169139,36490,14936,10288,9618
000641019DD1F62BDE4E07C08C85001C,v001/c00001/d001,2025-10-13T01:44:07+0000,53.3,22.5,13.6,62.5,100.0,1031.2,7452,0,0013,246,109,49,26,30,23,33,17,22,30,168800,36364,14883,10298,9591
000641019DD2015DDE4E07C08C85001E,v001/c00001/d001,2025-10-13T02:14:07+0000,53.3,22.7,12.9,62.0,100.0,1031,4887,0,0013,171,121,104,116,97,54,67,40,38,31,172259,36938,15021,10390,9680
000641019DD51B35DE4E07C08C850020,v001/c00001/d001,2025-10-13T02:44:07+0000,53.3,22.6,12.6,61.0,100.0,1031,4448,0,0013,305,119,103,93,93,85,73,51,82,81,178476,37733,15272,10525,9698
000641019DD528C2DE4E07C08C850022,v001/c00001/d001,2025-10-13T03:14:07+0000,53.3,22.5,12.3,60.7,100.0,1030.9,6324,0,0013,258,93,49,54,28,34,24,21,29,33,181756,38564,15498,10664,9862
00064101BF1EF42EE9F801190D520002,v001/c00003/d001,2025-10-12T19:19:46+0000,53.3,20.4,14.0,69.1,100.0,1032,1670,0,0012,533,218,94,170,179,128,81,75,56,59,249768,53165,21170,12782,9653
