message_id,topic,device_dt,temp_device,temp_hive,temp,humidity_hive,humidity,pressure,co2,light_intensity,version,ab_bin1,ab_bin2,ab_bin3,ab_bin4,ab_bin5,ab_bin6,ab_bin7,ab_bin8,ab_bin9,ab_bin10,gb_bin1,gb_bin2,gb_bin3,gb_bin4,gb_bin5
00063716D0C6CAB8D5B9022FC2730002,v001/c00001/d001,2025-06-09T04:58:08+0000,53.3,30.0,14.3,58.6,75.3,1021.4,10904,0,0004,451,235,262,179,168,123,89,93,92,90,540489,84891,27498,17542,17058
00063716D54E3349DE4E0512A3BC0002,v001/c00003/d001,2025-06-09T02:30:07+0000,53.3,33.4,13.5,49.2,76.6,1021,8832,0,0004,398,173,330,146,147,164,102,103,86,68,372730,76674,26100,13684,10140
00063716E50C9ED652410202E9EA0002,v001/c00002/d001,2025-06-09T08:57:24+0000,53.3,34.4,12.1,50.0,78.3,1021,8187,0,0004,0,0,1,5,90,14,7,35,20,14,287153,58131,22238,12379,9564
00063716E9691EF45241020314A70002,v001/c00004/d001,2025-06-09T03:02:12+0000,53.3,32.6,10.5,51.1,80.5,1021,14707,0,0004,163,92,147,64,89,103,104,74,123,104,645287,118006,36467,17830,13274
00063716F43DBDD0D5B9023105270002,v001/c00001/d001,2025-06-09T05:08:08+0000,53.3,30.2,14.4,56.9,76.2,1021.4,7542,0,0004,467,128,356,149,106,142,94,88,85,91,566465,88001,28351,17855,17268
00063716F8B360DEE9F80259A7C70002,v001/c00003/d001,2025-06-09T02:40:07+0000,53.3,33.4,13.5,47.5,78.8,1021.3,8140,0,0004,445,125,206,151,178,134,114,83,105,83,395351,80122,26973,14061,10320
00063716F9A7DE3CD5B9023120F00002,v001/c00001/d021,2025-06-08T20:06:05+0000,53.3,33.3,16.6,40.1,55.7,1019.9,5492,1868.3,0004,413,317,191,149,129,193,98,111,106,151,864395,152287,47087,23094,25043
00063716F9A8469CD5B9023120F00004,v001/c00001/d021,2025-06-08T20:16:05+0000,53.3,33.3,16.4,39.8,56.8,1020,6215,1741.7,0004,394,176,146,96,88,117,65,66,49,48,835403,147867,46032,22404,23018
00063716F9AA6938D5B9023120F00006,v001/c00001/d021,2025-06-08T20:26:05+0000,53.3,33.3,16.2,41.5,57.3,1020.1,6597,1627.5,0004,434,251,233,178,204,163,102,93,78,109,802506,143942,45533,22309,21936
00063716F9ABFFBAD5B9023120F00008,v001/c00001/d021,2025-06-08T20:36:05+0000,53.3,33.3,16.1,43.0,55.5,1020.2,10447,1775,0004,560,251,287,166,133,101,88,74,100,97,788393,139407,44474,22262,21755
00063716F9AD95BFD5B9023120F0000A,v001/c00001/d021,2025-06-08T20:46:05+0000,53.3,33.2,16.2,40.2,58.5,1020.2,6121,6995,0004,451,197,239,146,97,103,77,70,97,77,866623,155671,48056,23144,21227
00063716F9AF2BE9D5B9023120F0000C,v001/c00001/d021,2025-06-08T20:56:05+0000,53.3,33.2,16.3,40.5,57.6,1020.2,5489,1127.5,0004,485,334,369,259,191,161,135,103,119,75,928867,163386,50450,24138,21914
00063716F9B0C335D5B9023120F0000E,v001/c00001/d021,2025-06-08T21:06:05+0000,53.3,33.2,15.6,38.2,59.5,1020.3,4744,1694.2,0004,507,237,193,181,168,148,123,165,124,86,1034615,180974,54016,25592,22768
00063716F9B2586AD5B9023120F00010,v001/c00001/d021,2025-06-08T21:16:05+0000,53.3,33.2,16.0,43.3,59.3,1020.4,10100,1462.5,0004,509,290,279,168,123,151,110,100,118,78,861075,152425,47729,23663,21400
00063716F9B3EB57D5B9023120F00012,v001/c00001/d021,2025-06-08T21:26:05+0000,53.3,33.2,15.4,40.4,61.0,1020.5,6897,745,0004,417,160,256,151,159,199,150,110,120,102,977470,168800,51850,24999,22168
00063716F9B581DED5B9023120F00014,v001/c00001/d021,2025-06-08T21:36:05+0000,53.3,33.2,14.9,41.9,62.4,1020.6,6682,440.8,0004,569,232,232,134,169,118,105,115,112,71,972523,169994,52302,25178,22357
00063716F9B71B2DD5B9023120F00016,v001/c00001/d021,2025-06-08T21:46:05+0000,53.3,33.2,14.8,42.0,63.2,1020.6,7196,568.3,0004,599,258,281,146,144,172,97,88,123,116,951202,165314,50908,24749,22075
00063716F9B8B188D5B9023120F00018,v001/c00001/d021,2025-06-08T21:56:05+0000,53.3,33.3,14.7,40.5,63.6,1020.6,4820,590.8,0004,535,277,249,173,168,156,103,144,107,76,979606,170858,52302,25028,22121
00063716F9BA47CED5B9023120F0001A,v001/c00001/d021,2025-06-08T22:06:05+0000,53.3,33.3,14.5,39.9,64.1,1020.6,5679,411.7,0004,460,297,147,190,155,156,161,116,106,89,994822,173682,53128,25254,22098
00063716F9BBDE22D5B9023120F0001C,v001/c00001/d021,2025-06-08T22:16:05+0000,53.3,33.3,14.5,40.9,64.2,1020.6,5139,383.3,0004,531,251,283,128,167,138,118,89,89,85,952549,167455,51281,24518,21422
00063716F9BD7849D5B9023120F0001E,v001/c00001/d021,2025-06-08T22:26:05+0000,53.3,33.3,14.6,42.6,64.5,1020.6,7766,392.5,0004,480,234,197,148,225,179,120,152,99,122,914966,161814,50359,24305,21357
00063716F9BF0E34D5B9023120F00020,v001/c00001/d021,2025-06-08T22:36:05+0000,53.3,33.2,14.3,41.8,64.3,1020.7,6911,239.2,0004,520,299,313,258,132,195,122,118,100,132,941217,163545,50847,24589,21800
00063716F9C0A4B2D5B9023120F00022,v001/c00001/d021,2025-06-08T22:46:05+0000,53.3,33.2,14.1,40.4,64.6,1020.7,6342,183.3,0004,457,256,254,213,222,237,116,145,85,95,1005231,176416,53432,25529,22121
00063716F9C23AF5D5B9023120F00024,v001/c00001/d021,2025-06-08T22:56:05+0000,53.3,33.3,14.0,39.2,65.5,1020.8,7053,158.3,0004,446,189,216,124,165,159,102,77,78,74,1021260,178098,53500,25452,22191
00063716F9C3D10ED5B9023120F00026,v001/c00001/d021,2025-06-08T23:06:05+0000,53.3,33.3,13.8,41.3,65.8,1020.8,7963,110.8,0004,406,214,231,152,175,130,92,93,79,68,935977,162911,50480,24432,21163
00063716F9C5674DD5B9023120F00028,v001/c00001/d021,2025-06-08T23:16:05+0000,53.3,33.3,13.6,41.8,66.1,1020.8,9075,62.5,0004,217,86,144,58,94,82,57,87,66,48,910013,159814,49354,24124,20807
00063716F9C6FD83D5B9023120F0002A,v001/c00001/d021,2025-06-08T23:26:05+0000,53.3,33.3,13.5,44.8,66.7,1020.9,12463,36.7,0004,325,140,124,128,104,101,75,71,73,70,791176,139871,45094,22500,19788
00063716F9C893E8D5B9023120F0002C,v001/c00001/d021,2025-06-08T23:36:05+0000,53.3,33.3,13.4,42.3,67.0,1021,8333,20,0004,322,434,110,122,94,122,50,41,51,48,889550,158012,49066,23743,20129
00063716F9CA2A33D5B9023120F0002E,v001/c00001/d021,2025-06-08T23:46:05+0000,53.3,33.3,13.4,42.2,67.8,1021.1,7062,9.2,0004,533,279,217,97,87,117,92,82,90,54,953900,165967,51532,24749,20848
00063716F9CBC041D5B9023120F00030,v001/c00001/d021,2025-06-08T23:56:05+0000,53.3,33.3,13.3,41.3,68.4,1021,10197,3.3,0004,289,485,208,255,98,101,97,80,47,68,905114,157715,49123,23891,20304
00063716F9CD56ACD5B9023120F00032,v001/c00001/d021,2025-06-09T00:06:05+0000,53.3,33.5,13.4,48.2,68.4,1021,13771,0.8,0004,535,224,353,126,150,98,88,73,88,100,686239,124537,41329,20973,18483
00063716F9CEED04D5B9023120F00034,v001/c00001/d021,2025-06-09T00:16:05+0000,53.3,33.6,13.3,40.2,68.7,1020.9,6577,0,0004,567,191,288,133,170,155,184,150,120,74,959343,167288,51406,24489,20149
00063716F9D08302D5B9023120F00036,v001/c00001/d021,2025-06-09T00:26:05+0000,53.3,33.5,13.1,40.8,69.8,1021,7631,0,0004,468,217,183,220,232,219,168,129,119,101,991156,170858,52237,24999,20583
00063716F9D21959D5B9023120F00038,v001/c00001/d021,2025-06-09T00:36:05+0000,53.3,33.4,13.2,43.4,69.5,1020.9,10103,0,0004,567,579,139,70,40,43,31,34,34,18,911246,160577,50030,24362,20187
00063716F9D3AB93D5B9023120F0003A,v001/c00001/d021,2025-06-09T00:46:05+0000,53.3,33.5,13.5,40.9,69.4,1020.8,7007,0,0004,504,351,319,151,130,125,124,106,102,92,1013564,175495,53568,25406,20725
00063716F9D54209D5B9023120F0003C,v001/c00001/d021,2025-06-09T00:56:05+0000,53.3,33.6,13.6,44.2,69.4,1020.8,12577,0,0004,585,270,248,191,180,185,131,145,147,118,865508,151191,47783,23454,19495
00063716F9D6D474D5B9023120F0003E,v001/c00001/d021,2025-06-09T01:06:05+0000,53.3,33.6,13.7,42.8,69.2,1020.8,9083,0,0004,357,249,145,138,241,178,151,142,145,170,895472,156833,49238,23918,19788
00063716F9D86A8ED5B9023120F00040,v001/c00001/d021,2025-06-09T01:16:05+0000,53.3,33.6,13.8,43.4,68.3,1020.8,7592,0,0004,470,237,262,173,144,182,118,109,88,75,937935,164505,50939,24575,20285
00063716F9DA00CAD5B9023120F00042,v001/c00001/d021,2025-06-09T01:26:05+0000,53.3,33.5,14.0,39.2,68.9,1020.8,4910,0,0004,538,291,245,176,181,157,116,106,120,110,1095276,187980,56828,26561,21444
00063716F9DB96EBD5B9023120F00044,v001/c00001/d021,2025-06-09T01:36:05+0000,53.3,33.6,14.2,40.9,69.4,1020.8,6077,0,0004,661,187,147,136,114,154,74,84,73,56,1011278,175495,53534,25483,20807
00063716F9DD2D2FD5B9023120F00046,v001/c00001/d021,2025-06-09T01:46:05+0000,53.3,33.8,14.3,47.4,69.9,1020.8,9983,0,0004,306,229,318,171,202,145,195,123,118,101,797746,141758,45682,22695,19422
00063716F9DEBFB9D5B9023120F00048,v001/c00001/d021,2025-06-09T01:56:05+0000,53.3,33.7,14.4,44.3,69.5,1020.7,6844,0,0004,324,281,216,240,222,215,145,95,89,101,863286,152840,48221,23454,19677
0006371708990E88D5B90231B0EB0002,v001/c00002/d001,2025-06-09T09:07:24+0000,53.3,34.4,12.4,43.7,78.7,1021.1,6700,0,0004,12,4,36,28,226,56,27,89,109,50,354470,68261,25141,13466,10063
000637170D0B0C4AE9F8025ABBF20002,v001/c00004/d001,2025-06-09T03:12:12+0000,53.3,32.3,10.7,52.1,81.8,1021,16292,0,0004,303,113,212,68,116,115,125,76,95,116,622071,115345,35818,17696,13150
0006371717D4D193D5B90232417F0002,v001/c00001/d001,2025-06-09T05:18:08+0000,53.3,30.1,14.0,56.6,82.0,1021.6,7019,0,0004,377,170,377,191,231,175,179,86,97,71,576181,89691,28738,18039,17425
000637171C339704D5B90232663A0002,v001/c00003/d001,2025-06-09T02:50:07+0000,53.3,33.3,13.3,49.0,83.7,1021.3,8712,0,0004,561,84,266,197,182,163,184,151,107,124,382912,77886,26446,13902,10330
000637171D529208DE4E0518E8F20002,v001/c00001/d021,2025-06-09T02:16:05+0000,53.3,33.7,14.1,44.3,73.5,1021.1,8576,0,0004,444,239,232,165,164,156,157,130,97,69,842731,147737,46852,22993,19333
00063717309C9A8852410205F7240002,v001/c00004/d001,2025-06-09T03:22:12+0000,53.3,32.4,10.8,49.4,80.8,1020.9,14903,0,0004,170,158,225,137,153,135,137,139,104,102,669638,122460,37206,18059,13308
0006371731D6515DDE4E051B5AC40002,v001/c00001/d011,2025-06-09T03:40:19+0000,53.3,35.2,13.9,52.0,71.8,1021.3,6257,0,0004,258,334,388,284,190,105,81,57,84,72,1543778,276620,86226,39065,27722
000637173B74F4ABE9F8025CD26C0002,v001/c00001/d001,2025-06-09T05:28:08+0000,53.3,29.9,13.6,57.9,87.7,1021.8,10960,0,0004,320,193,283,168,230,208,182,118,121,140,556149,86640,27974,17704,17183
000637173FBE5CECD5B9023362FD0002,v001/c00003/d001,2025-06-09T03:00:07+0000,53.3,33.3,12.9,48.9,86.4,1021.3,10757,0,0004,397,206,315,195,190,168,165,92,126,119,383131,77526,26263,13847,10300
0006371740E74CA3DE4E051CA85A0002,v001/c00001/d021,2025-06-09T02:26:05+0000,53.3,33.8,13.7,48.0,78.7,1021,10832,0,0004,481,303,278,157,204,205,146,122,131,97,731838,131245,43196,21710,18680
000637175010181D5241020707A60002,v001/c00002/d001,2025-06-09T09:27:24+0000,53.3,34.2,12.1,50.1,81.5,1021.3,10881,0,0004,3,2,14,9,121,32,20,39,25,14,275576,56136,21438,12092,9399
000637175433A28CD5B9023443F80002,v001/c00004/d001,2025-06-09T03:32:12+0000,53.3,32.6,10.8,50.3,80.5,1020.9,14527,0,0004,366,171,281,283,159,240,205,111,156,150,655321,119765,36849,18044,13241
000637175F09F61E5241020786830002,v001/c00001/d001,2025-06-09T05:38:08+0000,53.3,30.1,12.4,57.5,87.9,1021.8,10179,0,0004,552,155,309,107,134,94,80,65,52,64,553400,86108,28048,17689,17155
00063717635D838652410207A9F10002,v001/c00003/d001,2025-06-09T03:10:07+0000,53.3,33.2,12.5,49.9,86.6,1021.4,10244,0,0004,345,157,252,114,184,132,148,126,125,123,370633,75841,25906,13666,10189
00063717648E2F0F52410207B2640002,v001/c00001/d021,2025-06-09T02:36:05+0000,53.3,33.8,12.8,46.3,80.3,1021.2,10200,0,0004,360,251,317,160,142,133,101,93,116,85,777456,138717,44758,22168,18932
0006371773730576E9F8025F012E0002,v001/c00002/d001,2025-06-09T09:37:24+0000,53.3,34.2,12.0,46.4,82.9,1021.3,7777,0,0004,2,1,4,7,127,10,15,36,24,18,303347,60404,22922,12588,9581
000637177688FF00D5B902359C710002,v001/c00001/d031,2025-06-08T20:05:36+0000,53.3,35.2,14.2,53.7,68.0,1018.5,8272,1560,0004,348,288,371,242,166,141,186,101,134,97,594225,115614,34488,17101,16211
000637177689CFB0D5B902359C710004,v001/c00001/d031,2025-06-08T20:15:36+0000,53.3,35.2,14.0,53.6,66.1,1018.7,8206,1442.5,0004,390,511,252,244,145,111,103,104,80,57,590596,115456,34404,17060,16112
00063717768A4E95D5B902359C710006,v001/c00001/d031,2025-06-08T20:25:36+0000,53.3,35.1,14.1,53.4,62.9,1018.7,7075,1392.5,0004,329,230,256,172,124,119,74,79,62,51,596319,116488,34714,17254,16361
